X_COORD,Y_COORD,SOFT_BIN,HARD_BIN,SITE_NUM,PART_ID,SourceFile
79,46,1,1,8,6045,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,46,1,1,9,6046,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
82,46,37,8,11,6047,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,44,1,1,12,6048,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,44,37,8,13,6049,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
81,44,23,8,14,6050,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
83,50,1,1,0,6051,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,43,37,8,0,6052,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
81,43,1,1,1,6053,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,41,37,8,4,6054,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,39,37,8,8,6055,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
76,43,1,1,0,6056,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
77,43,1,1,1,6057,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,43,1,1,2,6058,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,43,37,8,3,6059,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
76,41,1,1,4,6060,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
77,41,1,1,5,6061,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,41,1,1,6,6062,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,41,37,8,7,6063,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
76,39,37,8,8,6064,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
77,39,37,8,9,6065,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,39,37,8,10,6066,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,39,1,1,11,6067,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
76,37,37,8,12,6068,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
77,37,37,8,13,6069,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,37,1,1,14,6070,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,37,1,1,15,6071,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,43,1,1,0,6072,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,43,1,1,1,6073,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,43,1,1,2,6074,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,43,1,1,3,6075,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,41,1,1,4,6076,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,41,1,1,5,6077,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,41,1,1,6,6078,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,41,37,8,7,6079,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,39,1,1,8,6080,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,39,1,1,9,6081,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,39,1,1,10,6082,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,39,1,1,11,6083,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,37,1,1,12,6084,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,37,1,1,13,6085,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,37,1,1,14,6086,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,37,1,1,15,6087,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,43,1,1,0,6088,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,43,1,1,1,6089,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,43,1,1,2,6090,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,43,1,1,3,6091,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,41,1,1,4,6092,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,41,1,1,5,6093,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,41,1,1,6,6094,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,41,1,1,7,6095,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,39,1,1,8,6096,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,39,1,1,9,6097,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,39,1,1,10,6098,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,39,1,1,11,6099,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,37,1,1,12,6100,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,37,1,1,13,6101,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,37,1,1,14,6102,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,37,1,1,15,6103,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,43,1,1,0,6104,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,43,1,1,1,6105,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,43,1,1,2,6106,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,43,1,1,3,6107,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,41,1,1,4,6108,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,41,1,1,5,6109,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,41,1,1,6,6110,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,41,1,1,7,6111,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,39,1,1,8,6112,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,39,1,1,9,6113,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,39,1,1,10,6114,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,39,1,1,11,6115,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,37,1,1,12,6116,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,37,1,1,13,6117,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,37,1,1,14,6118,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,37,1,1,15,6119,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,43,1,1,0,6120,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,43,1,1,1,6121,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,43,1,1,2,6122,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,43,1,1,3,6123,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,41,1,1,4,6124,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,41,1,1,5,6125,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,41,1,1,6,6126,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,41,1,1,7,6127,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,39,1,1,8,6128,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,39,1,1,9,6129,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,39,1,1,10,6130,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,39,1,1,11,6131,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,37,1,1,12,6132,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,37,1,1,13,6133,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,37,1,1,14,6134,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,37,83,8,15,6135,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,43,1,1,0,6136,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,43,1,1,1,6137,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,43,1,1,2,6138,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,43,1,1,3,6139,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,41,1,1,4,6140,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,41,1,1,5,6141,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,41,1,1,6,6142,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,41,1,1,7,6143,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,39,1,1,8,6144,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,39,1,1,9,6145,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,39,1,1,10,6146,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,39,1,1,11,6147,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,37,1,1,12,6148,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,37,1,1,13,6149,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,37,1,1,14,6150,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,37,1,1,15,6151,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,43,1,1,0,6152,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,43,1,1,1,6153,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,43,1,1,2,6154,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,43,1,1,3,6155,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,41,1,1,4,6156,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,41,1,1,5,6157,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,41,1,1,6,6158,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,41,1,1,7,6159,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,39,1,1,8,6160,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,39,1,1,9,6161,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,39,1,1,10,6162,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,39,1,1,11,6163,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,37,1,1,12,6164,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,37,1,1,13,6165,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,37,1,1,14,6166,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,37,1,1,15,6167,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,43,1,1,0,6168,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,43,1,1,1,6169,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,43,1,1,2,6170,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,43,1,1,3,6171,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,41,1,1,4,6172,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,41,1,1,5,6173,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,41,1,1,6,6174,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,41,1,1,7,6175,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,39,1,1,8,6176,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,39,1,1,9,6177,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,39,1,1,10,6178,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,39,1,1,11,6179,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,37,1,1,12,6180,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,37,1,1,13,6181,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,37,1,1,14,6182,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,37,1,1,15,6183,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,43,35,8,0,6184,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,43,1,1,1,6185,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,43,1,1,2,6186,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,43,1,1,3,6187,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,41,1,1,4,6188,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,41,1,1,5,6189,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,41,1,1,6,6190,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,41,1,1,7,6191,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,39,1,1,8,6192,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,39,1,1,9,6193,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,39,1,1,10,6194,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,39,1,1,11,6195,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,37,1,1,12,6196,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,37,1,1,13,6197,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,37,1,1,14,6198,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,37,1,1,15,6199,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,43,1,1,0,6200,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,43,1,1,1,6201,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,43,23,8,2,6202,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,43,1,1,3,6203,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,41,1,1,4,6204,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,41,1,1,5,6205,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,41,1,1,6,6206,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,41,1,1,7,6207,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,39,1,1,8,6208,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,39,1,1,9,6209,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,39,1,1,10,6210,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,39,1,1,11,6211,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,37,1,1,12,6212,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,37,1,1,13,6213,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,37,1,1,14,6214,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,37,1,1,15,6215,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,43,1,1,0,6216,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,43,1,1,1,6217,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,43,1,1,2,6218,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,43,1,1,3,6219,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,41,1,1,4,6220,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,41,1,1,5,6221,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,41,1,1,6,6222,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,41,1,1,7,6223,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,39,1,1,8,6224,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,39,1,1,9,6225,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,39,1,1,10,6226,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,39,1,1,11,6227,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,37,1,1,12,6228,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,37,1,1,13,6229,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,37,1,1,14,6230,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,37,1,1,15,6231,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,43,1,1,0,6232,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,43,1,1,1,6233,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,43,1,1,2,6234,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,43,1,1,3,6235,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,41,1,1,4,6236,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,41,1,1,5,6237,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,41,1,1,6,6238,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,41,1,1,7,6239,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,39,1,1,8,6240,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,39,1,1,9,6241,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,39,1,1,10,6242,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,39,1,1,11,6243,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,37,1,1,12,6244,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,37,1,1,13,6245,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,37,1,1,14,6246,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,37,1,1,15,6247,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,43,10,5,0,6248,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,43,1,1,1,6249,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,43,1,1,2,6250,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,43,1,1,3,6251,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,41,1,1,4,6252,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,41,1,1,5,6253,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,41,1,1,6,6254,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,41,1,1,7,6255,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,39,1,1,8,6256,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,39,1,1,9,6257,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,39,1,1,10,6258,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,39,1,1,11,6259,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,37,1,1,12,6260,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,37,1,1,13,6261,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,37,1,1,14,6262,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,37,1,1,15,6263,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,43,1,1,0,6264,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,43,1,1,1,6265,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,43,1,1,2,6266,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,43,1,1,3,6267,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,41,1,1,4,6268,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,41,1,1,5,6269,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,41,1,1,6,6270,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,41,1,1,7,6271,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,39,1,1,8,6272,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,39,1,1,9,6273,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,39,1,1,10,6274,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,39,1,1,11,6275,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,37,1,1,12,6276,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,37,1,1,13,6277,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,37,1,1,14,6278,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,37,1,1,15,6279,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,43,1,1,0,6280,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,43,1,1,1,6281,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,43,1,1,2,6282,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,43,1,1,3,6283,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,41,1,1,4,6284,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,41,1,1,5,6285,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,41,1,1,6,6286,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,41,1,1,7,6287,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,39,1,1,8,6288,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,39,1,1,9,6289,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,39,1,1,10,6290,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,39,1,1,11,6291,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,37,1,1,12,6292,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,37,1,1,13,6293,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,37,1,1,14,6294,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,37,1,1,15,6295,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,43,1,1,0,6296,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,43,1,1,1,6297,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,43,1,1,2,6298,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,43,1,1,3,6299,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,41,1,1,4,6300,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,41,1,1,5,6301,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,41,1,1,6,6302,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,41,1,1,7,6303,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,39,1,1,8,6304,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,39,1,1,9,6305,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,39,1,1,10,6306,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,39,1,1,11,6307,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,37,1,1,12,6308,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,37,1,1,13,6309,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,37,1,1,14,6310,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,37,1,1,15,6311,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,43,1,1,0,6312,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
13,43,1,1,1,6313,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
14,43,1,1,2,6314,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,43,1,1,3,6315,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,41,1,1,4,6316,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
13,41,1,1,5,6317,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
14,41,1,1,6,6318,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,41,1,1,7,6319,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,39,1,1,8,6320,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
13,39,1,1,9,6321,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
14,39,1,1,10,6322,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,39,1,1,11,6323,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,37,1,1,12,6324,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
13,37,1,1,13,6325,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
14,37,1,1,14,6326,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,37,1,1,15,6327,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
8,43,1,1,0,6328,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
